IP Address             Link Layer   Recv   Sent    Delay(us)  Average
192.168.52.97   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.98   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.99   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.100  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.101  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.102  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.103  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.104  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.105  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.106  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.107  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.108  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.109  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.110  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.111  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.112  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.113  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.114  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.115  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.116  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.117  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.118  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.119  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.120  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.121  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.122  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.123  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.124  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.125  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.126  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.127  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.128  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.129  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.130  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.131  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.132  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.133  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.134  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.135  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.136  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.137  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.138  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.139  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.140  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.141  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.142  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.143  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.144  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.145  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.146  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.147  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.148  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.149  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.150  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.151  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.152  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.153  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.154  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.155  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.156  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.157  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.158  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.159  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.160  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.161  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.162  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.163  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.164  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.165  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.166  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.167  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.168  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.169  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.170  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.171  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.172  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.173  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.174  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.175  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.176  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.177  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.178  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.179  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.180  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.181  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.182  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.183  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.184  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.185  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.186  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.187  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.188  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.189  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.190  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.191  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.192  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.193  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.194  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.195  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.196  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.197  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.198  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.199  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.200  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.201  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.202  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.203  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.204  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.205  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.206  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.207  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.208  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.209  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.210  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.211  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.212  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.213  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.214  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.215  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.216  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.217  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.218  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.219  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.220  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.221  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.222  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.223  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.224  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.225  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.226  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.227  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.228  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.229  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.230  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.231  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.232  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.233  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.234  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.235  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.236  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.237  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.238  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.239  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.240  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.241  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.242  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.243  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.244  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.245  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.246  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.247  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.248  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.249  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.250  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.251  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.252  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.253  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.52.254  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.1    ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.2    ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.3    ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.4    ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.5    ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.6    ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.7    ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.8    ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.9    ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.10   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.11   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.12   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.13   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.14   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.15   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.16   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.17   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.18   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.19   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.20   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.21   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.22   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.23   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.24   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.25   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.26   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.27   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.28   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.29   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.30   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.31   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.32   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.33   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.34   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.35   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.36   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.37   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.38   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.39   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.40   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.41   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.42   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.43   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.44   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.45   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.46   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.47   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.48   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.49   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.50   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.51   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.52   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.53   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.54   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.55   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.56   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.57   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.58   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.59   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.60   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.61   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.62   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.63   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.64   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.65   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.66   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.67   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.68   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.69   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.70   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.71   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.72   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.73   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.74   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.53.75   ff:ff:ff:ff:ff:ff      0      3            0        0
